propertiesid,property_type,property_status,availability,country,division,city,current_zones,zone,price,interior_area,gros_area,bedrooms,bathrooms,other_rooms,year_of_construction,year_of_renovation
3644,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",134000,122,122,2,2,0,0,0
3643,Apartment,"Under Construction",Withdrawn,Albania,Tirana,Tirana,"Liqeni I Tiranes","Liqeni I Tiranes",144500,96,96,2,2,2,0,0
3639,Apartment,"For refurbishment",Withdrawn,Albania,Tirana,Tirana,"Rr. e  Elbasanit","Rr. e  Elbasanit",52000,52,52,2,1,1,0,0
3636,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",75000,82,82,1,1,0,0,0
3627,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",85000,113,141,2,2,0,0,0
3623,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Tefta Tashko Koco","Tefta Tashko Koco",171350,123,149,3,2,0,0,0
3622,Apartment,Used,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",38000,56,65,1,1,0,0,0
3619,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,55000,100,100,2,2,0,0,0
3611,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko |##| Zogu I Zi","Don Bosko",60000,63,63,1,2,1,0,0
3604,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",48000,64,64,1,1,0,0,0
3598,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Xhamlliku,Xhamlliku,52000,0,75,3,1,2,0,0
3597,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Plazh, Durres","Plazh, Durres",35000,72,72,1,1,1,0,0
3596,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Stadiumi Dinamo","Stadiumi Dinamo",120000,109,109,3,1,0,0,0
3595,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",95000,114,123,2,2,0,0,0
3586,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",54340,76,76,1,1,0,0,0
3583,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",59000,0,109,3,2,2,0,0
3577,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Oxhaku |##| Xhamlliku",Oxhaku,67000,80,80,3,1,2,0,0
3575,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Qender,Qender,155000,126,126,3,2,0,0,0
3571,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,60000,110,110,2,1,0,0,0
3569,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Stadiumi Dinamo","Stadiumi Dinamo",80000,85,87,2,1,0,0,0
3567,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik/Zoologjik","Kopshti Botanik/Zoologjik",165000,120,120,2,1,0,0,0
3563,Apartment,"Under construction",Withdrawn,Albania,Tirana,Tirana,Brryli,Brryli,69000,83,96,2,2,0,0,0
3562,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Astiri,Astiri,45000,75,78,1,1,0,0,0
3561,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",93000,72,72,2,1,0,0,0
3557,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,38000,77,77,1,1,0,0,0
3555,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",140000,150,150,2,1,0,0,0
3554,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,69000,114,114,2,2,0,0,0
3553,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,qeret,qeret,155000,83,333,1,1,0,0,0
3552,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",52061,0,79,3,1,2,0,0
3549,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Yzberisht,Yzberisht,49000,75,85,1,1,0,0,0
3541,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Selite,Selite,85000,105,108,3,1,2,0,0
3537,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",125000,109,190,2,1,0,0,0
3530,Apartment,Used,Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",180000,160,200,3,2,0,0,0
3529,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",125000,127,127,2,2,0,0,0
3528,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",82000,82,82,1,1,0,0,0
3527,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",70000,71,82,1,1,0,0,0
3525,Apartment,Used,Available,Albania,Tirana,Tirana,"Harry Fultz","Harry Fultz",110000,93,104,2,2,0,0,0
3524,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",80000,0,100,2,1,0,0,0
3520,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Stadiumi Dinamo","Stadiumi Dinamo",130000,130,136,2,2,0,0,0
3514,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,55000,92,106,3,2,0,0,0
3512,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Vasil Shanto","Vasil Shanto",105000,117,125,2,2,0,0,0
3505,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik/Zoologjik","Kopshti Botanik/Zoologjik",58000,58,53,1,1,0,0,0
3504,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rr. e  Elbasanit","Rr. e  Elbasanit",184500,123,123,2,2,0,0,0
3501,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik/Zoologjik","Kopshti Botanik/Zoologjik",180000,132,144,2,2,0,0,0
3500,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik/Zoologjik","Kopshti Botanik/Zoologjik",168000,115,104,2,1,0,0,0
3499,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,42000,60,64,2,1,0,0,0
3498,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",73000,105,114,3,2,0,0,0
3495,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",145000,120,120,3,2,0,0,0
3490,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",65700,67,73,1,1,0,0,0
3484,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,100000,115,128,3,2,0,0,0
3476,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",85050,85,95,2,2,0,0,0
3475,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,50000,89,89,2,2,0,0,0
3474,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",108000,120,112,2,1,0,0,0
3471,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",82000,100,90,2,1,0,0,0
3460,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,96000,108,176,4,2,0,0,0
3459,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Brryli,Brryli,95000,100,100,2,2,0,0,0
3456,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Pallati me Shigjeta","Pallati me Shigjeta",40000,71,0,1,1,0,0,0
3453,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",92000,115,115,2,2,0,0,0
3451,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Qender,Qender,530000,195,200,3,2,0,0,0
3449,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rr. e  Elbasanit","Rr. e  Elbasanit",115000,97,97,2,1,0,0,0
3448,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni I Tiranes","Liqeni I Tiranes",240000,115,115,2,2,0,0,0
3445,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Laprake,Laprake,60000,0,107,3,1,0,0,0
3443,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Kodra e  Diellit","Kodra e  Diellit",72000,82,92,2,2,0,0,0
3438,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Shkolla e Bashkuar","Shkolla e Bashkuar",65000,75,82,2,2,0,0,0
3437,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rr. e  Elbasanit","Rr. e  Elbasanit",125000,115,117,2,2,0,0,0
3435,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rr. e  Elbasanit","Rr. e  Elbasanit",100000,70,70,2,1,0,0,0
3434,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",78000,94,100,2,1,0,0,0
3433,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",96000,120,120,3,2,0,0,0
3432,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Vasil Shanto","Vasil Shanto",70000,88,90,2,1,0,0,0
3431,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Qender,Qender,306000,145,150,2,1,0,0,0
3429,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,55000,100,100,2,1,0,0,0
3428,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",125000,104,114,2,1,0,0,0
3427,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",50000,61,61,1,1,1,0,0
3424,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,43000,55,55,1,1,0,0,0
3423,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",130000,110,110,2,2,0,0,0
3422,Apartment,Used,Available,Albania,Tirana,Tirana,,,43000,55,55,1,1,0,0,0
3421,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,150000,120,117,3,2,0,0,0
3414,Apartment,Used,Sold,Albania,Tirana,Tirana,Oxhaku,Oxhaku,85000,92,104,2,2,0,0,0
3413,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Astiri,Astiri,93150,145,162,2,2,0,0,0
3412,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Astiri,Astiri,67800,109,118,2,2,0,0,0
3408,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rr. e  Elbasanit","Rr. e  Elbasanit",85000,80,80,2,1,0,0,0
3407,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",135000,76,172,0,1,0,0,0
3406,Apartment,New,Sold,Albania,Tirana,Tirana,Fresku,Fresku,50400,105,112,2,2,0,0,0
3402,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Yzberisht,Yzberisht,45000,70,77,1,1,1,0,0
3400,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",62296,67,78,2,2,0,0,0
3399,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",44000,58,58,1,1,0,0,0
3398,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Yzberisht,Yzberisht,68000,93,112,2,2,0,0,0
3396,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Blv.Gjergj Fishta","Blv.Gjergj Fishta",50000,250,250,0,0,0,0,0
3394,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",100000,107,100,2,1,0,0,0
3385,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rr. e  Elbasanit","Rr. e  Elbasanit",121000,71,83,2,2,0,0,0
3383,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Selvia,Selvia,117000,86,98,2,2,0,0,0
3382,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Selvia,Selvia,162720,119,136,3,2,0,0,0
3380,Apartment,New,Sold,Albania,Tirana,Tirana,"Kopshti Botanik/Zoologjik","Kopshti Botanik/Zoologjik",76500,102,105,2,2,0,0,0
3378,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Qender,Qender,62000,83,120,2,1,0,0,0
3373,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik/Zoologjik","Kopshti Botanik/Zoologjik",140000,135,135,2,2,0,0,0
3372,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik/Zoologjik","Kopshti Botanik/Zoologjik",95000,82,132,1,1,0,0,0
3370,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",100000,73,73,2,1,0,0,0
3369,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,96000,142,174,3,2,0,0,0
3367,Apartment,Used,Sold,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",85000,70,80,2,1,0,0,0
3366,Apartment,"Under construction",Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",86000,117,117,2,2,0,0,0
3365,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",175000,160,160,3,1,0,0,0
3355,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",75000,107,107,2,2,0,0,0
3352,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",102000,104,117,2,2,0,0,0
3340,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",50000,59,59,1,1,0,0,0
3338,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",56000,68,70,1,1,0,0,0
3335,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni I Tiranes","Liqeni I Tiranes",225000,185,185,3,2,0,0,0
3333,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",140000,106,110,2,2,0,0,0
3329,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",100000,108,108,1,1,0,0,0
3328,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,56000,108,108,2,1,0,0,0
3327,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,50000,100,100,2,1,0,0,0
3326,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,36000,77,77,1,1,0,0,0
3321,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Blloku,Blloku,337500,135,135,3,3,0,0,0
3320,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Laprake,Laprake,65000,100,100,3,1,0,0,0
3307,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Laprake,Laprake,80000,104,115,2,1,0,0,0
3298,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Kodra e  Diellit","Kodra e  Diellit",95000,135,135,3,2,0,0,0
3297,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e  Diellit","Kodra e  Diellit",57000,62,67,1,1,0,0,0
3296,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,45000,76,80,1,1,0,0,0
3295,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",58000,90,92,2,2,0,0,0
3294,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",65000,98,98,2,2,0,0,0
3291,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",99250,69,79,1,1,0,0,0
3289,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",145000,101,116,2,2,0,0,0
3288,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",150625,104,121,2,2,0,0,0
3287,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",154875,107,124,2,2,0,0,0
3286,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",275000,191,220,0,0,0,0,0
3285,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",260000,180,208,3,2,0,0,0
3284,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",293000,203,235,3,2,0,0,0
3283,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",60000,79,86,2,1,0,0,0
3282,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",135000,135,150,2,2,0,0,0
3281,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Astiri,Astiri,67000,115,115,3,2,0,0,0
3278,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni I Tiranes |##| Nobis","Liqeni I Tiranes",305000,145,161,3,2,0,0,0
3277,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",60000,64,64,1,1,0,0,0
3274,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"St.Qemal Stafa","St.Qemal Stafa",250000,125,125,0,0,0,0,0
3272,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rr. e  Elbasanit","Rr. e  Elbasanit",185000,119,130,3,2,0,0,0
3269,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Selvia,Selvia,145000,117,0,2,1,0,0,0
3267,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,Oxhaku,Oxhaku,72450,104,118,2,2,0,0,0
3266,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Medreseja,Medreseja,88000,33,33,1,1,0,0,0
3265,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Stadiumi Dinamo","Stadiumi Dinamo",110000,84,0,3,1,1,0,0
3263,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",99000,100,115,2,2,0,0,0
3259,Apartment,Used,Sold,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",67500,75,85,2,1,0,0,0
3255,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga Mine Peza","Rruga Mine Peza",66000,68,78,1,1,0,0,0
3253,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",117000,135,150,3,2,0,0,0
3251,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",88200,94,105,2,2,0,0,0
3245,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",53200,57,57,0,0,0,0,0
3243,Apartment,Used,Sold,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",109000,89,89,1,1,0,0,0
3238,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",70000,106,118,2,2,0,0,0
3232,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni I Tiranes","Liqeni I Tiranes",167000,124,0,3,2,0,0,0
3229,Apartment,New,Sold,Albania,Tirana,Tirana,"Qyteti Studenti","Qyteti Studenti",60000,69,78,2,1,0,0,0
3218,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",77350,81,91,2,2,0,0,0
3211,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",125000,125,125,3,2,0,0,0
3210,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",115000,125,125,3,2,0,0,0
3199,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",125000,120,120,3,1,0,0,0
3197,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",87000,74,74,1,1,0,0,0
3195,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",70000,106,116,2,2,0,0,0
3193,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",74000,74,74,2,1,0,0,0
3191,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Yzberisht,Yzberisht,64500,105,117,2,2,0,0,0
3188,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Pazari I ri","Pazari I ri",79000,100,100,3,1,0,0,0
3184,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",89000,89,127,2,2,0,0,0
3183,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,45000,76,76,1,1,0,0,0
3181,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",107000,124,131,2,2,0,0,0
3178,Apartment,Used,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",135000,150,150,3,2,0,0,0
3173,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",95000,130,130,3,2,0,0,0
3170,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,45000,90,90,2,1,0,0,0
3168,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",115000,139,139,2,1,0,0,0
3166,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",55000,64,0,1,1,0,0,0
3164,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",145000,117,117,2,2,0,0,0
3163,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",65000,76,76,1,1,0,0,0
3162,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni I Tiranes","Liqeni I Tiranes",115000,95,105,2,2,0,0,0
3160,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",123200,77,77,1,1,0,0,0
3149,Apartment,Used,Sold,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",74000,74,74,1,1,0,0,0
3147,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",55000,64,64,1,1,0,0,0
3143,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Sheshi Willson","Sheshi Willson",148500,90,96,2,1,0,0,0
3139,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Dajti,Dajti,43000,67,0,2,2,0,0,0
3138,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",115000,112,120,3,2,0,0,0
3137,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",235000,192,212,3,3,0,0,0
3136,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Liqeni I Tiranes","Liqeni I Tiranes",106000,76,0,2,1,0,0,0
3127,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",66000,78,73,1,1,0,0,0
3126,Apartment,New,Sold,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",43500,58,58,1,1,0,0,0
3125,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",68000,99,0,2,1,0,0,0
3124,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",45000,65,0,1,1,0,0,0
3121,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,62000,85,93,2,1,0,0,0
3118,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"St.Qemal Stafa","St.Qemal Stafa",280000,151,135,3,2,0,0,0
3117,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. e  Elbasanit","Rr. e  Elbasanit",130000,107,0,2,1,0,0,0
3115,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",170000,106,0,2,1,0,0,0
3113,Apartment,Used,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",58000,110,0,2,2,0,0,0
3111,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,75000,104,112,2,2,0,0,0
3110,Apartment,New,Sold,Albania,Tirana,Tirana,Fresku,Fresku,75000,104,112,2,2,0,0,0
3109,Apartment,Used,Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",190000,123,0,2,2,2,0,0
3107,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",83000,116,0,2,1,0,0,0
3105,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",85000,115,0,2,2,0,0,0
3104,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",180000,146,0,3,2,0,0,0
3103,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",132000,120,0,3,2,0,0,0
3101,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Mine Peza","Rruga Mine Peza",69500,64,71,1,1,0,0,0
3098,Apartment,Used,Sold,Albania,Tirana,Tirana,Astiri,Astiri,49000,90,90,3,1,2,0,0
3096,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",105000,90,99,2,1,0,0,0
3093,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni I Tiranes","Liqeni I Tiranes",82000,92,92,2,1,2,0,0
3092,Apartment,Used,Sold,Albania,Tirana,Tirana,"Liqeni I Tiranes","Liqeni I Tiranes",99000,98,0,3,2,2,0,0
3089,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",56500,90,102,2,1,1,0,0
3088,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Medreseja |##| Rruga 5 Maji",Medreseja,69000,99,109,0,2,2,0,0
3087,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",75000,90,99,3,1,0,0,0
3086,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Mine Peza","Rruga Mine Peza",109250,115,115,2,2,0,0,0
3084,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",37000,47,54,1,1,1,0,0
3082,Apartment,New,Sold,Albania,Tirana,Tirana,"Stadiumi Dinamo","Stadiumi Dinamo",254000,127,127,3,2,0,0,0
3081,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",59500,66,0,1,1,0,0,0
3072,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",73000,92,104,2,2,0,0,0
3070,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Dogana,Dogana,53000,95,0,2,1,0,0,0
3066,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",133000,126,126,3,2,2,0,0
3064,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",58000,72,72,2,1,1,0,0
3061,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",90000,114,114,2,2,3,0,0
3059,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",61500,74,70,1,1,0,0,0
