propertiesid,property_type,property_status,availability,country,division,city,current_zones,zone,price,interior_area,gros_area,bedrooms,bathrooms,other_rooms,year_of_construction,year_of_renovation
15085,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",95000,90,95,2,1,0,0,0
15084,Apartment,Used,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",179800,124,0,2,2,0,0,0
15039,Apartment,Used,Available,Albania,Tirana,Tirana,"te Liqeni","te Liqeni",135000,136,150,3,2,0,0,0
15003,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",125000,95,0,2,1,0,0,0
15001,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",85000,105,0,2,2,0,0,0
14998,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "5 Maji"","Rr. "5 Maji"",93000,100,0,2,2,0,0,0
14993,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",63000,73,73,1,1,0,0,0
14983,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",70900,63,71,1,1,0,0,0
14980,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pallatet "Cabej"","Pallatet "Cabej"",63000,70,71,1,1,0,0,0
14967,Apartment,Used,Available,Albania,Tirana,Tirana,Brryli,Brryli,62000,65,65,1,1,0,0,0
14962,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",157000,152,152,3,2,0,0,0
14938,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",97650,95,95,2,2,0,0,0
14916,Apartment,Used,Available,Albania,Tirana,Tirana,"Bulevardi Bajram Curri","Bulevardi Bajram Curri",88000,107,107,2,1,0,0,0
14912,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",81000,60,60,1,1,0,0,0
14908,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",116800,148,0,2,2,0,0,0
14897,Apartment,Used,Available,Albania,Tirana,Tirana,"Bulevardi "Zogu i I"","Bulevardi "Zogu i I"",150000,105,0,2,1,0,0,0
14889,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",95000,0,0,2,2,0,0,0
14871,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",95000,0,0,2,1,0,0,0
14866,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",115000,0,0,0,0,0,0,0
14864,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",120000,0,0,2,1,0,0,0
14859,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",120000,115,129,2,2,0,0,0
13902,Apartment,Used,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",56000,70,70,1,1,0,0,0
13900,Apartment,Used,Available,Albania,Tirana,Tirana,"prane Casa Italia","prane Casa Italia",52000,70,70,1,1,0,0,0
13896,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Xhanfize Keko"","Rr. "Xhanfize Keko"",107580,86,98,2,2,0,0,0
13894,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Xhanfize Keko"","Rr. "Xhanfize Keko"",75471,60,75,1,1,0,0,0
13892,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",102340,101,120,3,2,0,0,0
13890,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",85765,85,101,2,2,0,0,0
13888,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",51058,50,60,1,1,0,0,0
13872,Apartment,Used,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",41000,58,58,1,1,0,0,0
13870,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",227000,112,112,2,2,0,0,0
13868,Apartment,New,Available,Albania,Tirana,Tirana,Shkozë,Shkozë,47000,91,91,2,1,0,0,0
13862,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",83000,80,91,1,1,0,0,0
13860,Apartment,Used,Available,Albania,Tirana,Tirana,Laprake,Laprake,62000,65,65,1,1,0,0,0
13858,Apartment,"Under construction",Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",95512,94,107,2,2,3,0,0
13854,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",58000,59,59,1,1,0,0,0
13850,Apartment,Used,Available,Albania,Tirana,Tirana,"Pallatet "Cabej"","Pallatet "Cabej"",95000,120,120,2,2,0,0,0
13848,Apartment,Used,Available,Albania,Tirana,Tirana,"Pallatet "Cabej"","Pallatet "Cabej"",46000,68,68,1,1,0,0,0
13846,Apartment,Used,Available,Albania,Tirana,Tirana,Laprake,Laprake,200000,140,140,3,2,0,0,0
13842,Apartment,Used,Available,Albania,Tirana,Tirana,Laprake,Laprake,55000,67,67,1,1,0,0,0
13836,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",158000,181,181,3,2,0,0,0
13834,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",168000,168,168,3,2,0,0,0
13832,Apartment,Used,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",77050,115,115,2,2,0,0,0
13828,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",57000,65,65,1,1,0,0,0
13826,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",57715,56,68,1,1,0,0,0
13824,Apartment,New,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",98000,0,117,2,2,0,0,0
13818,Apartment,New,Available,Albania,Tirana,Tirana,Yzberisht,Yzberisht,81954,108,122,2,1,0,0,0
13816,Apartment,New,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",73375,98,113,2,1,0,0,0
13814,Apartment,New,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",74370,96,111,2,1,0,0,0
13812,Apartment,New,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",75300,95,112,2,1,0,0,0
13810,Apartment,Used,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",77720,101,116,2,1,0,0,0
13800,Apartment,New,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",85090,127,127,2,2,0,0,0
13798,Apartment,Used,Available,Albania,Tirana,Tirana,Laprake,Laprake,70000,87,96,2,1,0,0,0
13794,Apartment,Used,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",95000,92,92,2,2,0,0,0
13786,Apartment,Used,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",93000,112,112,2,2,0,0,0
13782,Apartment,New,Available,Albania,Tirana,Tirana,"Thanas Ziko","Thanas Ziko",93340,110,110,2,2,0,0,0
13780,Apartment,Used,Available,Albania,Tirana,Tirana,"Thanas Ziko","Thanas Ziko",142974,110,110,2,2,0,0,0
13778,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë ish-Porcelanit","Pranë ish-Porcelanit",56650,63,63,1,1,0,0,0
13768,Apartment,New,Available,Albania,Tirana,Tirana,"Thanas Ziko","Thanas Ziko",91884,71,71,2,2,0,0,0
13754,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",92925,89,89,2,2,0,0,0
13748,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",99120,89,89,2,2,0,0,0
13732,Apartment,Used,Available,Albania,Tirana,Tirana,Fresku,Fresku,65000,110,110,3,1,0,0,0
13722,Apartment,Used,Available,Albania,Tirana,Tirana,Fresku,Fresku,47000,86,86,2,1,0,0,0
13720,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë ish-Porcelanit","Pranë ish-Porcelanit",45000,80,80,1,1,0,0,0
13718,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë ish-Porcelanit","Pranë ish-Porcelanit",50000,87,87,2,1,0,0,0
13698,Apartment,Used,Available,Albania,Tirana,Tirana,Kamëz,Kamëz,270000,3600,3600,0,0,0,0,0
13696,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,120000,300,300,9,7,0,0,0
13694,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajës","Rruga e Kavajës",170000,90,130,3,1,0,0,0
13688,Apartment,Used,Available,Albania,Tirana,Tirana,Fresku,Fresku,65000,110,110,2,1,0,0,0
13684,Apartment,Used,Available,Albania,Tirana,Tirana,"Te  Fresku","Te  Fresku",45000,84,84,1,1,0,0,0
13662,Apartment,Used,Available,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",99960,107,120,2,2,0,0,0
13648,Apartment,Used,Available,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",111150,151,247,2,2,0,0,0
13642,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Stacionit te Trenit","Prane Stacionit te Trenit",66000,65,65,2,1,0,0,0
13640,Apartment,New,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",115688,73,84,2,1,0,0,0
13634,Apartment,New,Available,Albania,Tirana,Tirana,Fresku,Fresku,88063,89,106,2,2,0,0,0
13632,Apartment,New,Available,Albania,Tirana,Tirana,Fresku,Fresku,80344,90,97,2,2,0,0,0
13630,Apartment,New,Available,Albania,Tirana,Tirana,Fresku,Fresku,93790,100,113,3,2,0,0,0
13624,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,182000,85,95,2,1,0,0,0
13618,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",320000,215,215,3,2,0,0,0
13616,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Zogut te Zi","Prane Zogut te Zi",150000,115,115,3,2,0,0,0
13608,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,180000,134,134,3,2,0,0,0
13602,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",150000,114,123,3,2,0,0,0
13584,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",228880,88,114,2,2,0,0,0
13582,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",199620,69,111,2,2,0,0,0
13580,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",159660,74,89,2,0,0,0,0
13578,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",209700,81,117,2,2,0,0,0
13574,Apartment,Used,Available,Albania,Tirana,Tirana,"Brryli, Rruga Bardhyl","Brryli, Rruga Bardhyl",52000,52,52,1,1,0,0,0
13572,Apartment,Used,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",75000,93,109,2,2,0,0,0
13568,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Zogut te Zi","Prane Zogut te Zi",145000,145,145,2,2,0,0,0
13566,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",135945,51,51,0,0,0,0,0
13564,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",122455,59,68,1,1,0,0,0
13562,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",174600,87,97,2,2,0,0,0
13560,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",145692,67,81,2,1,0,0,0
13558,Apartment,New,Available,Albania,Tirana,Tirana,,,1191600,58,66,1,1,0,0,0
13556,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",135864,66,75,1,1,0,0,0
13554,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",172872,84,96,2,2,0,0,0
13552,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",131814,64,73,1,1,0,0,0
13544,Apartment,Used,Available,Albania,Tirana,Tirana,Qender,Qender,178800,0,138,2,2,0,0,0
13542,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",138700,119,131,3,2,0,0,0
13540,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",55000,60,60,2,1,0,0,0
13538,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",140000,114,124,3,2,0,0,0
13536,Apartment,Used,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",85000,99,110,2,2,0,0,0
13534,Apartment,New,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",48900,56,65,1,1,0,0,0
13532,Apartment,New,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",49580,57,66,1,1,0,0,0
13530,Apartment,New,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",48900,56,65,1,1,0,0,0
13528,Apartment,New,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",70050,80,93,2,1,0,0,0
13526,Apartment,New,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",49580,57,66,1,1,0,0,0
13524,Apartment,New,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",49580,57,66,1,1,0,0,0
13522,Apartment,Used,Available,Albania,Tirana,Tirana,Laprake,Laprake,77500,110,110,2,1,0,0,0
13520,Apartment,New,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",48900,54,65,1,1,0,0,0
13518,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",120000,110,110,2,2,0,0,0
13514,Apartment,Used,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",120000,97,97,2,1,0,0,0
13490,Apartment,New,Available,Albania,Tirana,Tirana,"te Liqeni","te Liqeni",145000,189,189,2,2,0,0,0
13486,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",110000,100,100,2,2,0,0,0
13474,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajës","Rruga e Kavajës",115000,67,67,1,1,0,0,0
13464,Apartment,Used,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",67000,120,120,2,1,0,0,0
13460,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë Shallvareve","Pranë Shallvareve",186000,93,93,2,1,0,0,0
13458,Apartment,New,Available,Albania,Tirana,Tirana,"Prane Gardes","Prane Gardes",545000,174,193,3,2,0,0,0
13426,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",125000,120,120,2,2,0,0,0
13418,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,170000,87,100,2,2,0,0,0
13412,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Hoxha Tahsin"","Rr. "Hoxha Tahsin"",72000,72,72,2,2,0,0,0
13400,Apartment,New,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",130000,89,100,2,1,0,0,0
13398,Apartment,Used,Sold,Albania,Tirana,Tirana,Laprake,Laprake,45000,54,54,1,1,0,0,0
13384,Apartment,Used,Available,Albania,Tirana,Tirana,"Kodra e Priftit","Kodra e Priftit",79000,115,96,2,1,0,0,0
13378,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë Vasil Shantos","Pranë Vasil Shantos",110000,121,121,2,2,0,0,0
13372,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Stacionit te Trenit","Prane Stacionit te Trenit",107000,117,117,2,1,0,0,0
13370,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",88000,87,87,2,1,0,0,0
13368,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni Artificial i Tiranës","Liqeni Artificial i Tiranës",116300,75,75,1,1,0,0,0
13364,Apartment,New,Available,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",93750,66,78,1,1,0,0,0
13362,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",149500,96,115,2,2,0,0,0
13350,Apartment,Used,Rented,Albania,Tirana,Tirana,"te Liqeni","te Liqeni",126000,100,100,3,1,0,0,0
13324,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,126000,90,90,2,1,0,0,0
13320,Apartment,Used,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",50000,64,70,1,1,0,0,0
13300,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",145000,97,106,2,2,0,0,0
13294,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",110000,96,96,3,1,0,0,0
13290,Apartment,New,Rented,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",113000,95,95,2,2,0,0,0
13286,Apartment,New,Sold,Albania,Tirana,Tirana,"Kompleksi Ana","Kompleksi Ana",91600,115,115,2,2,0,0,0
13274,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",108400,115,135,2,2,0,0,0
13272,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",92800,75,116,2,2,0,0,0
13256,Apartment,Used,Available,Albania,Tirana,Tirana,,,32500,58,58,1,1,0,0,0
13252,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,115000,60,65,2,1,0,0,0
13246,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,228800,104,104,3,2,0,0,0
13238,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë ish-Porcelanit","Pranë ish-Porcelanit",48000,96,96,2,2,0,0,0
13234,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,131200,88,88,2,1,0,0,0
13228,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",71550,88,95,2,1,0,0,0
13210,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,345000,203,203,3,2,0,0,0
13196,Apartment,New,Available,Albania,Tirana,Tirana,,,132000,104,120,2,2,0,0,0
13194,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",94850,88,100,2,2,0,0,0
13186,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,230000,126,126,3,2,0,0,0
13170,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",53000,56,62,1,1,0,0,0
13168,Apartment,Used,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",106950,113,126,2,2,0,0,0
13166,Apartment,Used,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",92300,87,97,2,1,0,0,0
13164,Apartment,Used,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",72500,67,74,1,1,0,0,0
13156,Apartment,Used,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",55000,49,49,1,1,0,0,0
13150,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",110000,67,0,2,1,0,0,0
13146,Apartment,Used,Sold,Albania,Tirana,Tirana,,,70000,70,0,3,1,0,0,0
13136,Apartment,Used,Available,Albania,Tirana,Tirana,"te Liqeni","te Liqeni",150000,118,118,2,2,0,0,0
13122,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Haxhi Hysen Dalliu"","Rr. "Haxhi Hysen Dalliu"",110000,91,103,2,1,3,0,0
13108,Apartment,New,Available,Albania,Tirana,Tirana,,,185000,133,148,3,3,0,0,0
13104,Apartment,Used,Available,Albania,Tirana,Tirana,"prane Casa Italia","prane Casa Italia",100000,124,124,2,2,0,0,0
13100,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,165000,65,65,2,1,0,0,0
13088,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"tregu elektrik","tregu elektrik",93000,120,120,2,1,0,0,0
13084,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Mine Peza"","Rr. "Mine Peza"",101920,62,78,0,0,0,0,0
13082,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Mine Peza"","Rr. "Mine Peza"",93730,36,72,1,1,0,0,0
13080,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Mine Peza"","Rr. "Mine Peza"",89200,60,71,1,1,0,0,0
13078,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Mine Peza"","Rr. "Mine Peza"",89200,60,69,1,1,0,0,0
13074,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Mine Peza"","Rr. "Mine Peza"",93340,62,72,1,1,0,0,0
13072,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Mine Peza"","Rr. "Mine Peza"",90900,61,70,1,1,0,0,0
13066,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Kopshtit Zoologjik","Pranë Kopshtit Zoologjik",55000,59,69,1,1,2,0,0
13056,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë "Harry Fultz"","Pranë "Harry Fultz"",67000,65,65,1,1,0,0,0
13046,Apartment,New,Available,Albania,Tirana,Tirana,Shkozë,Shkozë,42900,66,0,1,1,2,0,0
13036,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Dritan Hoxha", Laparake","Rr. "Dritan Hoxha", Laparake",65000,85,85,2,1,0,0,0
13032,Apartment,Used,Sold,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",65000,54,60,1,1,0,0,0
13012,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",95500,86,96,2,2,0,0,0
13010,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",88500,80,89,2,2,0,0,0
12988,Apartment,Used,Available,Albania,Tirana,Tirana,"Kompleksi Dinamo","Kompleksi Dinamo",360000,290,300,3,1,0,0,0
12984,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",92000,72,72,2,1,0,0,0
12980,Apartment,Used,Sold,Albania,Tirana,Tirana,"Prane Pazarit të Ri","Prane Pazarit të Ri",75000,75,75,2,1,0,0,0
12974,Apartment,Used,Available,Albania,Tirana,Tirana,Fresku,Fresku,65000,84,97,2,1,0,0,0
12972,Apartment,Used,Sold,Albania,Tirana,Tirana,"Prane Zogut te Zi","Prane Zogut te Zi",67000,92,92,2,1,0,0,0
12952,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",101000,101,101,2,2,3,0,0
12946,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",124800,156,156,3,2,4,0,0
12940,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",57000,87,99,2,1,0,0,0
12918,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",270400,95,150,2,2,0,0,0
12916,Apartment,Used,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",268600,128,149,3,2,0,0,0
12910,Apartment,Used,Available,Albania,Tirana,Tirana,"Liqeni I tiranes","Liqeni I tiranes",160000,103,115,2,2,0,0,0
12902,Apartment,Used,Sold,Albania,Tirana,Tirana,"Prane Teg","Prane Teg",165000,104,118,2,2,0,0,0
12886,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",72000,80,80,2,1,0,0,0
12864,Apartment,New,Available,Albania,Tirana,Tirana,Bllok,Bllok,195000,117,130,2,2,3,0,0
12850,Apartment,Used,Available,Albania,Tirana,Tirana,"prane Kopshtit Zoologjik","prane Kopshtit Zoologjik",270000,181,324,3,2,0,0,0
12844,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",170000,142,142,3,2,0,0,0
12832,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,150000,100,0,3,1,4,0,0
12830,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",153000,151,151,2,2,0,0,0
12824,Apartment,Used,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",80000,73,0,2,1,3,0,0
12822,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",124000,124,0,2,2,3,0,0
12784,Apartment,Used,Rented,Albania,Tirana,Tirana,"Prane Stacionit te Trenit","Prane Stacionit te Trenit",130000,120,120,2,2,0,0,0
12748,Apartment,Used,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",175000,150,170,3,2,0,0,0
12732,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",99620,110,125,2,1,0,0,0
12708,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",175000,166,184,3,2,0,0,0
12706,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",100600,94,105,2,1,0,0,0
12694,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",58500,65,65,1,1,0,0,0
12690,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",87860,86,96,2,1,0,0,0
12688,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",94150,94,105,2,1,0,0,0
12674,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",110000,131,131,2,1,0,0,0
12654,Apartment,Used,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",145000,83,95,2,1,0,0,0
12632,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",125000,150,153,2,2,0,0,0
12628,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Besim Alla"","Rr. "Besim Alla"",70000,105,0,2,1,3,0,0
12626,Apartment,New,Available,Albania,Tirana,Tirana,"Prane Zogut te Zi","Prane Zogut te Zi",74300,82,82,2,1,0,0,0
12624,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Globe, Rruga e Kavajes","Prane Globe, Rruga e Kavajes",90000,80,80,2,1,0,0,0
12622,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Mine Peza"","Rr. "Mine Peza"",35000,50,50,1,1,0,0,0
12620,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Stacionit te Trenit","Prane Stacionit te Trenit",135000,105,126,2,2,0,0,0
12606,Apartment,New,Available,Albania,Tirana,Tirana,"Durres - Tirane","Durres - Tirane",82000,98,89,2,1,0,0,0
12586,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",134000,115,125,2,2,0,0,0
12552,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajës","Rruga e Kavajës",82000,117,0,0,0,0,0,0
12550,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajës","Rruga e Kavajës",85000,110,0,2,2,3,0,0
