propertiesid,property_type,property_status,availability,country,division,city,current_zones,zone,price,interior_area,gros_area,bedrooms,bathrooms,other_rooms,year_of_construction,year_of_renovation,closed_price
402578,Apartment,NULL,Available,Albania,Tirana,Tirana,"Fiori Di Bosco","Fiori Di Bosco",101000,0,98,2,2,NULL,NULL,NULL,NULL
402526,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,58000,0,73,1,1,NULL,NULL,NULL,NULL
402518,Apartment,NULL,Available,Albania,Tirana,Tirana,"Fiori Di Bosco","Fiori Di Bosco",96820,0,94,2,2,NULL,NULL,NULL,NULL
402484,Apartment,NULL,Available,Albania,Tirana,Tirana,"Fiori Di Bosco","Fiori Di Bosco",150000,0,150,3,2,NULL,NULL,NULL,NULL
402466,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Fiori Di Bosco","Fiori Di Bosco",102400,0,105,2,2,NULL,NULL,NULL,NULL
402437,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Fiori Di Bosco","Fiori Di Bosco",102400,0,105,2,2,NULL,NULL,NULL,NULL
402425,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,46000,0,64,1,1,NULL,NULL,NULL,NULL
402383,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Fiori Di Bosco","Fiori Di Bosco",154500,0,150,3,2,NULL,NULL,NULL,NULL
402005,Apartment,NULL,Available,Albania,Tirana,Tirana,"Fusha E Aviacionit |##| Fusha e Aviacionit","Fusha E Aviacionit",96000,0,113,2,2,NULL,NULL,NULL,NULL
400995,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,53000,0,66,1,1,NULL,NULL,NULL,NULL
400952,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,88000,0,120,2,2,NULL,NULL,NULL,NULL
400800,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,Brryli,Brryli,67500,0,75,2,1,NULL,NULL,NULL,NULL
400496,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",88000,0,100,2,2,NULL,NULL,NULL,NULL
400314,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",75000,0,70,2,1,NULL,NULL,NULL,NULL
399797,Apartment,NULL,Available,Albania,Tirana,Tirana,"Shkolla Partizani","Shkolla Partizani",58000,0,59,1,1,NULL,NULL,NULL,NULL
399653,Apartment,NULL,Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",160000,0,124,2,2,NULL,NULL,NULL,NULL
399009,Apartment,NULL,Sold,Albania,Tirana,Tirana,Yzberisht,Yzberisht,68000,0,104,2,1,NULL,NULL,NULL,63000
398718,Apartment,NULL,Available,Albania,Tirana,Tirana,"Fusha E Aviacionit |##| Fusha e Aviacionit","Fusha E Aviacionit",150000,0,151,2,2,NULL,NULL,NULL,NULL
398519,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,70000,0,134,2,1,NULL,NULL,NULL,NULL
397729,Apartment,NULL,Available,Albania,Tirana,Tirana,"Fusha E Aviacionit |##| Fusha e Aviacionit","Fusha E Aviacionit",235000,0,168,2,2,NULL,NULL,NULL,NULL
397663,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga e Kosovareve","Rruga e Kosovareve",209000,0,116,2,2,NULL,NULL,NULL,NULL
397518,Apartment,NULL,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",170000,0,121,2,2,NULL,NULL,NULL,NULL
397450,Apartment,NULL,Available,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",68000,0,89,2,1,NULL,NULL,NULL,67000
397426,Apartment,NULL,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",110000,0,134,3,2,NULL,NULL,NULL,NULL
397380,Apartment,NULL,Available,Albania,Tirana,Tirana,"Vilat Gjermane","Vilat Gjermane",130000,0,144,2,2,NULL,NULL,NULL,NULL
397066,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga Fortuzi","Rruga Fortuzi",79000,0,72,2,1,NULL,NULL,NULL,NULL
397053,Apartment,NULL,Available,Albania,Tirana,Tirana,"Unaza e re |##| Green City","Unaza e re",83000,0,77,1,1,NULL,NULL,NULL,NULL
396745,Apartment,NULL,Available,Albania,Tirana,Tirana,Oxhaku,Oxhaku,59000,0,77,1,1,NULL,NULL,NULL,NULL
396672,Apartment,NULL,Available,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",115000,0,63,1,1,NULL,NULL,NULL,NULL
396469,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga Margarita Tatulani","Rruga Margarita Tatulani",100000,0,91,2,1,NULL,NULL,NULL,NULL
396415,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,68000,0,104,2,1,NULL,NULL,NULL,NULL
394569,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",187000,0,111,2,2,NULL,NULL,NULL,NULL
394492,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",82000,0,99,2,1,NULL,NULL,NULL,NULL
394484,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",120000,0,117,3,2,NULL,NULL,NULL,NULL
394248,Apartment,NULL,Rented,Albania,Tirana,Tirana,Blloku,Blloku,75000,0,53,1,1,NULL,NULL,NULL,NULL
394191,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",130000,0,115,2,1,NULL,NULL,NULL,NULL
394133,Apartment,NULL,Reserved,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",96300,0,99,2,2,NULL,NULL,NULL,NULL
394092,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,84000,0,141,3,2,NULL,NULL,NULL,NULL
393972,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,76000,0,117,2,1,NULL,NULL,NULL,NULL
393785,Apartment,NULL,Available,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",55000,0,63,1,1,NULL,NULL,NULL,NULL
392337,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",76000,0,106,2,2,NULL,NULL,NULL,NULL
392081,Apartment,NULL,Available,Albania,Tirana,Tirana,Brryli,Brryli,73000,0,71,2,1,NULL,NULL,NULL,NULL
392022,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,77000,0,111,2,2,NULL,NULL,NULL,NULL
391972,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,72000,0,90,2,1,NULL,NULL,NULL,NULL
391593,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,142000,0,164,3,2,NULL,NULL,NULL,NULL
391157,Apartment,NULL,Available,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",134000,0,113,2,2,NULL,NULL,NULL,NULL
390819,Apartment,NULL,Available,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",85000,0,74,1,1,NULL,NULL,NULL,NULL
390019,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,75000,0,134,3,1,NULL,NULL,NULL,NULL
388780,Apartment,NULL,Reserved,Albania,Tirana,Tirana,"Rruga Siri Kodra","Rruga Siri Kodra",88000,0,88,2,2,NULL,NULL,NULL,NULL
388555,Apartment,NULL,Available,Albania,Tirana,Tirana,Kinostudio,Kinostudio,79000,0,95,2,1,NULL,NULL,NULL,NULL
388176,Apartment,NULL,Available,Albania,Tirana,Tirana,Alidemi,Alidemi,49000,0,57,1,1,NULL,NULL,NULL,48000
388007,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,Brryli,Brryli,61000,0,65,1,1,NULL,NULL,NULL,NULL
387016,Apartment,NULL,Available,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",92000,0,110,2,2,NULL,NULL,NULL,NULL
387002,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",125000,0,135,2,2,NULL,NULL,NULL,NULL
386972,Apartment,NULL,Available,Albania,Tirana,Tirana,Liqeni,Liqeni,235000,0,154,2,2,NULL,NULL,NULL,NULL
386827,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,Qender,Qender,468317,0,151,2,2,NULL,NULL,NULL,NULL
386773,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,Qender,Qender,422592,0,136,2,2,NULL,NULL,NULL,NULL
386255,Apartment,NULL,Available,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",209000,0,152,2,2,NULL,NULL,NULL,NULL
386120,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Kopshti Zoologjik","Kopshti Zoologjik",65000,0,65,1,1,NULL,NULL,NULL,NULL
386088,Apartment,NULL,Available,Albania,Tirana,Tirana,"Kopshti Zoologjik","Kopshti Zoologjik",127000,0,106,2,1,NULL,NULL,NULL,NULL
385604,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Rruga Frosina Plaku","Rruga Frosina Plaku",105000,0,100,3,1,NULL,NULL,NULL,NULL
385550,Apartment,NULL,Reserved,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",83000,0,118,2,2,NULL,NULL,NULL,NULL
385455,Apartment,NULL,Available,Albania,Tirana,Tirana,Xhamlliku,Xhamlliku,115000,0,120,2,2,NULL,NULL,NULL,NULL
384413,Apartment,NULL,Available,Albania,Tirana,Tirana,"Shkolla e Kuqe","Shkolla e Kuqe",134000,0,100,2,2,NULL,NULL,NULL,NULL
384341,Apartment,NULL,Available,Albania,Tirana,Tirana,"Tregu Elektrik","Tregu Elektrik",97000,0,97,2,1,NULL,NULL,NULL,NULL
384310,Apartment,NULL,Reserved,Albania,Tirana,Tirana,Yzberisht,Yzberisht,75000,0,116,2,1,NULL,NULL,NULL,NULL
384268,Apartment,NULL,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",95000,0,90,2,1,NULL,NULL,NULL,NULL
384176,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga Kongresi Manastirit","Rruga Kongresi Manastirit",125000,0,143,2,2,NULL,NULL,NULL,NULL
383957,Apartment,NULL,Available,Albania,Tirana,Tirana,Blloku,Blloku,125000,0,114,2,2,NULL,NULL,NULL,NULL
383776,Apartment,NULL,Available,Albania,Tirana,Tirana,Blloku,Blloku,99000,0,59,1,1,NULL,NULL,NULL,NULL
383746,Apartment,NULL,Available,Albania,Tirana,Tirana,Blloku,Blloku,59000,0,27,0,0,NULL,NULL,NULL,NULL
383360,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,32000,0,58,1,1,NULL,NULL,NULL,NULL
383230,Apartment,NULL,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",107000,0,127,3,2,NULL,NULL,NULL,NULL
383162,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,Qender,Qender,120000,0,93,2,2,NULL,NULL,NULL,NULL
382972,Apartment,NULL,Available,Albania,Tirana,Tirana,Selvia,Selvia,137000,0,110,2,2,NULL,NULL,NULL,NULL
382675,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",115000,123,0,2,2,NULL,NULL,NULL,NULL
382211,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",95000,0,99,2,1,NULL,NULL,NULL,NULL
381976,Apartment,NULL,Available,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",44000,56,65,1,1,NULL,NULL,NULL,NULL
381692,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",67800,0,94,2,1,NULL,NULL,NULL,NULL
381680,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",67600,0,94,0,1,NULL,NULL,NULL,NULL
380232,Apartment,NULL,Available,Albania,Tirana,Tirana,"Nente Kateshet","Nente Kateshet",310000,99,109,2,2,NULL,NULL,NULL,NULL
379781,Apartment,NULL,Available,Albania,Tirana,Tirana,Yzberisht,Yzberisht,88000,0,120,3,2,NULL,NULL,NULL,NULL
379401,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Kopshti Zoologjik","Kopshti Zoologjik",175000,0,140,3,2,NULL,NULL,NULL,NULL
378712,Apartment,NULL,Available,Albania,Tirana,Tirana,Yzberisht,Yzberisht,48000,0,54,1,1,NULL,NULL,NULL,NULL
377744,Apartment,NULL,Sold,Albania,Tirana,Tirana,Yzberisht,Yzberisht,70000,0,92,2,1,NULL,NULL,NULL,NULL
377714,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Fusha E Aviacionit","Fusha E Aviacionit",85000,0,80,2,1,NULL,NULL,NULL,NULL
377469,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",75000,0,95,2,2,NULL,NULL,NULL,NULL
376929,Apartment,NULL,Available,Albania,Tirana,Tirana,"Fiori Di Bosco","Fiori Di Bosco",120000,0,105,2,2,NULL,NULL,NULL,NULL
376705,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Fiori Di Bosco","Fiori Di Bosco",95500,0,96,2,2,NULL,NULL,NULL,NULL
376504,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,36300,0,66,1,1,NULL,NULL,NULL,NULL
376406,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",83000,0,85,1,1,NULL,NULL,NULL,NULL
376397,Apartment,NULL,Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",450000,203,203,2,2,NULL,NULL,NULL,NULL
376390,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,67000,0,121,1,1,NULL,NULL,NULL,NULL
376005,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",70000,0,70,1,1,NULL,NULL,NULL,NULL
375986,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",200000,0,115,2,1,NULL,NULL,NULL,NULL
375917,Apartment,NULL,Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",179000,0,117,2,1,NULL,NULL,NULL,NULL
375599,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,103000,0,107,2,2,NULL,NULL,NULL,NULL
375529,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,52000,0,67,1,1,NULL,NULL,NULL,NULL
375509,Apartment,NULL,Sold,Albania,Tirana,Tirana,Blloku,Blloku,260000,160,160,3,3,NULL,NULL,NULL,NULL
375349,Apartment,NULL,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",89100,0,99,2,1,NULL,NULL,NULL,NULL
375144,Apartment,NULL,Available,Albania,Tirana,Tirana,Blloku,Blloku,290000,0,116,2,2,NULL,NULL,NULL,NULL
375114,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga Xhanfize Keko","Rruga Xhanfize Keko",52000,0,74,2,1,NULL,NULL,NULL,NULL
375085,Apartment,NULL,Available,Albania,Tirana,Tirana,Xhamlliku,Xhamlliku,88000,0,80,3,1,NULL,NULL,NULL,NULL
375048,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",75000,0,55,1,1,NULL,NULL,NULL,NULL
374996,Apartment,NULL,Available,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",73000,0,100,2,2,NULL,NULL,NULL,70000
374850,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,100000,0,117,3,1,NULL,NULL,NULL,NULL
374192,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",125000,0,117,3,1,NULL,NULL,NULL,NULL
373792,Apartment,NULL,Reserved,Albania,Tirana,Tirana,Fresku,Fresku,56000,0,106,2,2,NULL,NULL,NULL,NULL
373564,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",90000,0,90,2,1,NULL,NULL,NULL,NULL
372917,Apartment,NULL,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",105000,0,94,2,1,NULL,NULL,NULL,NULL
372216,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,Laprake,Laprake,53000,0,67,1,1,NULL,NULL,NULL,NULL
372204,Apartment,NULL,Available,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",41000,0,54,1,1,NULL,NULL,NULL,NULL
371637,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",200000,0,93,2,2,NULL,NULL,NULL,NULL
371613,Apartment,NULL,Available,Albania,Tirana,Tirana,Kombinat,Kombinat,38350,0,59,1,1,NULL,NULL,NULL,NULL
371601,Apartment,NULL,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit |##| Garden Residence Turdiu","Fusha e Aviacionit",59721,0,70,1,1,NULL,NULL,NULL,NULL
371199,Apartment,NULL,Available,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",140000,0,280,0,0,NULL,NULL,NULL,NULL
371153,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",64500,0,90,2,1,NULL,NULL,NULL,NULL
371092,Apartment,NULL,Available,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",61000,0,80,2,1,NULL,NULL,NULL,NULL
371054,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Rruga Idriz Dollaku","Rruga Idriz Dollaku",52000,0,59,1,1,NULL,NULL,NULL,NULL
370952,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,100000,0,130,3,2,NULL,NULL,NULL,NULL
370340,Apartment,NULL,Available,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",87000,0,68,1,1,NULL,NULL,NULL,NULL
369872,Apartment,NULL,Available,Albania,Tirana,Tirana,"Ambasador 3","Ambasador 3",265000,146,0,3,2,NULL,NULL,NULL,NULL
369086,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",110000,95,110,2,1,NULL,NULL,NULL,NULL
368976,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",100000,0,105,2,2,NULL,NULL,NULL,NULL
366422,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,Blloku,Blloku,0,0,0,0,0,NULL,NULL,NULL,NULL
366406,Apartment,NULL,Available,Albania,Tirana,Tirana,"Harry Fultz","Harry Fultz",88000,0,68,1,1,NULL,NULL,NULL,NULL
365756,Apartment,NULL,Available,Albania,Tirana,Tirana,"Stacioni I trenit","Stacioni I trenit",139000,0,139,3,2,NULL,NULL,NULL,NULL
365535,Apartment,NULL,Available,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",61000,0,66,1,1,NULL,NULL,NULL,NULL
365461,Apartment,NULL,Sold,Albania,Tirana,Tirana,Selvia,Selvia,55000,0,64,1,1,NULL,NULL,NULL,55000
365342,Apartment,NULL,Available,Albania,Tirana,Tirana,Blloku,Blloku,200000,0,112,3,2,NULL,NULL,NULL,NULL
365322,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",60000,0,80,2,1,NULL,NULL,NULL,NULL
364858,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Fusha E Aviacionit |##| Garden Residence Turdiu","Fusha E Aviacionit",125000,0,144,2,1,NULL,NULL,NULL,NULL
364805,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Vasil Shanto","Vasil Shanto",96000,93,9,2,1,NULL,NULL,NULL,NULL
364469,Apartment,NULL,Available,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",59000,0,77,2,1,NULL,NULL,NULL,NULL
364442,Apartment,NULL,Available,Albania,Tirana,Tirana,"Casa Italia","Casa Italia",67000,0,103,2,2,NULL,NULL,NULL,NULL
364329,Apartment,NULL,Available,Albania,Tirana,Tirana,"Casa Italia","Casa Italia",68500,0,105,2,2,NULL,NULL,NULL,NULL
364153,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,37000,0,63,1,1,NULL,NULL,NULL,NULL
364109,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,Blloku,Blloku,132000,0,98,2,1,NULL,NULL,NULL,NULL
364040,Apartment,NULL,Available,Albania,Tirana,Tirana,Yzberisht,Yzberisht,48000,0,65,1,1,NULL,NULL,NULL,NULL
363716,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Fusha E Aviacionit","Fusha E Aviacionit",135000,0,126,2,2,NULL,NULL,NULL,NULL
361876,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Unaza e re |##| Green City","Unaza e re",130000,0,127,3,2,NULL,NULL,NULL,NULL
361610,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",80000,0,65,1,1,NULL,NULL,NULL,NULL
361597,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",80000,0,65,1,1,NULL,NULL,NULL,NULL
361587,Apartment,NULL,Available,Albania,Tirana,Tirana,Blloku,Blloku,900000,0,445,5,3,NULL,NULL,NULL,NULL
361038,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",85000,0,67,1,1,NULL,NULL,NULL,NULL
360582,Apartment,NULL,Available,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",99000,0,141,2,2,NULL,NULL,NULL,NULL
360573,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",69500,0,92,2,1,NULL,NULL,NULL,69500
360546,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",72000,0,100,2,2,NULL,NULL,NULL,NULL
360540,Apartment,NULL,Available,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",85000,0,115,2,2,NULL,NULL,NULL,NULL
360132,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",115000,0,133,2,2,NULL,NULL,NULL,NULL
359917,Apartment,NULL,Available,Albania,Tirana,Tirana,"Golden Park","Golden Park",85000,0,105,3,1,NULL,NULL,NULL,NULL
359755,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Vasil Shanto","Vasil Shanto",95000,0,93,1,1,NULL,NULL,NULL,NULL
359516,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",95000,0,107,2,1,NULL,NULL,NULL,NULL
359480,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Rezidenca Kodra Diellit","Rezidenca Kodra Diellit",191250,0,153,3,2,NULL,NULL,NULL,NULL
359082,Apartment,NULL,Available,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",52000,0,72,2,1,NULL,NULL,NULL,NULL
358960,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",55000,0,67,2,1,NULL,NULL,NULL,NULL
358823,Apartment,NULL,Available,Albania,Tirana,Tirana,"Pallati me Shigjeta","Pallati me Shigjeta",63000,0,60,1,1,NULL,NULL,NULL,NULL
358781,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",49900,0,64,1,1,NULL,NULL,NULL,NULL
358553,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Rezidenca Kodra Diellit","Rezidenca Kodra Diellit",185000,0,153,3,2,NULL,NULL,NULL,NULL
358545,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",157300,0,121,2,0,NULL,NULL,NULL,NULL
358517,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,72000,0,105,2,2,NULL,NULL,NULL,NULL
358198,Apartment,NULL,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",60000,0,73,2,1,NULL,NULL,NULL,NULL
357734,Apartment,NULL,Available,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",150000,0,102,2,2,NULL,NULL,NULL,NULL
357593,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,63000,0,107,2,2,NULL,NULL,NULL,NULL
357562,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,65000,0,124,2,2,NULL,NULL,NULL,NULL
357384,Apartment,NULL,Available,Albania,Tirana,Tirana,Fresku,Fresku,110000,0,257,2,1,NULL,NULL,NULL,NULL
357059,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga Dritan Hoxha","Rruga Dritan Hoxha",63000,0,52,1,1,NULL,NULL,NULL,NULL
356932,Apartment,NULL,Reserved,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",47000,0,62,1,1,NULL,NULL,NULL,NULL
356742,Apartment,NULL,Available,Albania,Tirana,Tirana,Kinostudio,Kinostudio,155000,0,180,4,2,NULL,NULL,NULL,NULL
356396,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Rruga Haxhi Dalliu","Rruga Haxhi Dalliu",145000,0,118,3,2,NULL,NULL,NULL,NULL
356359,Apartment,NULL,Available,Albania,Tirana,Tirana,"Kthesa E Kamzes","Kthesa E Kamzes",88000,0,157,3,2,NULL,NULL,NULL,NULL
356306,Apartment,NULL,Available,Albania,Tirana,Tirana,"Komuna e Parisit |##| Vasil Shanto","Komuna e Parisit",140000,91,126,2,1,NULL,NULL,NULL,NULL
355930,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,Blloku,Blloku,155000,0,100,3,1,NULL,NULL,NULL,NULL
355819,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",262500,0,125,2,2,NULL,NULL,NULL,NULL
353039,Apartment,NULL,Available,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",110000,0,90,2,1,NULL,NULL,NULL,NULL
352956,Apartment,NULL,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",87000,0,73,1,1,NULL,NULL,NULL,NULL
352640,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",300000,0,200,2,1,NULL,NULL,NULL,NULL
352410,Apartment,NULL,Available,Albania,Tirana,Tirana,"Fusha E Aviacionit |##| Fusha e Aviacionit","Fusha E Aviacionit",76000,0,90,2,2,NULL,NULL,NULL,NULL
352396,Apartment,NULL,Available,Albania,Tirana,Tirana,"Fusha E Aviacionit","Fusha E Aviacionit",76000,0,90,2,2,NULL,NULL,NULL,NULL
351658,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",104760,0,116,2,2,NULL,NULL,NULL,NULL
351567,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",50000,0,64,1,1,NULL,NULL,NULL,NULL
351110,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,93000,0,263,2,2,NULL,NULL,NULL,NULL
351012,Apartment,NULL,Available,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",85000,0,53,1,1,NULL,NULL,NULL,NULL
350912,Apartment,NULL,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",62000,0,62,0,1,NULL,NULL,NULL,NULL
350233,Apartment,NULL,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",102000,0,102,2,1,NULL,NULL,NULL,NULL
